72.932854,76.485718,72.714287,164873100,76.024284
79.117142,79.285713,77.37571700000001,140129500,78.432854
78.26857,78.524284,77.285713,88241300,77.442856
76.709999,76.947144,75.11856800000001,148583400,75.285713
74.571426,75.614288,73.599998,121039100,74.842857
75.601425,75.98428299999999,74.464287,114676800,75.044289
74.64286,75.001427,73.71285999999999,101901100,73.871429
75.507141,75.531425,73.645714,150286500,74.78714000000001
74.428574,75.045715,74.145714,87626700,74.328575
71.811432,72.5,71.215714,183551900,71.678574
71.185715,71.284286,69.054283,219193100,69.41714499999999
70.66285699999999,72.77714499999999,70.35714,172701200,72.298569
72.90142800000001,72.964287,71.718575,113419600,71.811432
71.21714,71.745712,70.914284,118230700,71.428574
72.08000200000001,72.554283,70.947144,115386600,72.110001
72.687141,73.57,72.110001,215377400,73.43
65.714287,66.53286,64.321426,365213100,64.35714
64.52714499999999,65.175713,62.14285699999999,302006600,62.84
62.547142,64.744286,62.265713,196379400,64.261429
65.5,65.742859,64.58856999999999,142789500,65.46714
65.285713,66.085716,64.928574,104288800,65.261429
65.28286,65.611427,64.997147,79833600,65.07
65.58714300000001,65.639999,64.050003,134871100,64.802856
64.844284,65.13428499999999,63.14285699999999,119279300,63.188572
63.435715,65.677139,63.174285999999995,143336900,65.405716
65.209999,66.64286,64.654289,148426600,65.335716
66.178574,67.14286,64.87428299999999,176145200,66.888573
67.714287,68.40142800000001,66.89286,158289600,67.854286
68.071426,69.27714499999999,67.60714,129372600,68.561432
68.501427,68.91143000000001,66.82,152263300,66.842857
66.744286,67.66285699999999,66.174286,118801900,66.715714
66.360001,67.377144,66.288574,88818800,66.655716
66.978569,67.165718,65.70285799999999,97936300,65.737144
65.871429,66.104286,64.835716,108945900,65.71285999999999
65.38428499999999,65.38428499999999,64.114288,119075600,64.121429
63.714287,64.16714499999999,63.259997999999996,111795600,63.722857999999995
64.178574,64.514282,63.799999,82663700,64.40142800000001
64.835716,65.017143,63.224284999999995,93144800,63.257141000000004
63.402859,64.505714,62.52285799999999,125374900,64.138573
64.061432,64.63428499999999,62.950001,146837600,63.509997999999996
63.435715,63.98143,63.057143999999994,80628800,63.057143999999994
62.57143000000001,62.597141,61.425713,138112100,61.495716
61.114284999999995,61.171429,59.85714300000001,145688900,60.007141000000004
60.21143000000001,62.169998,60.10714300000001,159608400,61.591427
62.07285699999999,62.17856999999999,60.632858,115062500,60.80857099999999
60.64285699999999,61.715714,60.151428,117118400,61.51142900000001
61.400002,62.204285,61.23,97870500,61.674285999999995
61.39285699999999,62.715714,60.734287,118559000,62.552856000000006
62.228573,62.697143999999994,61.08142900000001,116477900,61.204285
61.207142000000005,62.07143000000001,60.765713,101387300,61.192856000000006
61.832859,62.091427,61.492858999999996,75968900,61.785713
62.561428,63.46143000000001,62.464287,160990200,63.380001
63.064285,65.351425,63.028572,151549300,65.102859
65.64286,65.852859,64.071426,131693800,64.927139
65.345711,65.37571700000001,64.227142,77165200,64.58285500000001
64.317146,65.425713,64.300003,95813900,64.675713
64.940002,66.014282,64.730003,98776300,65.987144
66.38428499999999,67.135712,65.968575,125283900,66.225716
66.49143199999999,66.548569,65.790001,73573500,65.877144
65.208572,65.257141,64.389999,82809300,64.58285500000001
64.260002,64.545715,63.08857,110709900,63.237143999999994
63.128570999999994,63.385715000000005,61.105713,97433000,61.27285799999999
61.085712,62.591427,60.914288,132379800,61.398571
61.624287,62.468571,61.472857999999995,90804000,61.712856
61.965714,62.14285699999999,60.75,89611900,61.102856
